#OTU ID	59000	59001	59002	59003	59004	59005	59006	59007	401954	401955	401956	401957	401958	401959	401960	401961	401962	401963	401964	401965	401966	401967	401968	401969	401970	401971	401972	401973	401974	401975	401976	401977	401978	401979	401980	401981	401982	401983	401984	401985	401986	401987	401988	401989	401990	401991	401992	401993	401994	401995	401996	401997	401998	401999	402000	402001	402002	402003	402004	402005	402006	402007	402008	402009	402010	402011	402012	402013	402014	402015	402016	402017	402018	402019	402020	402021	402022	402023	402024	402025	402026	402027	402028	402029	402030	402031	402032	402033	402034	402035	402036	402037	402038	402039	402040	402041	402042	402043	402044	402045	402046	402047	402048	402049	402050	402051	402052	402053	402054	402055	402056	402057	402058	402059	402060	402061	402062	402063	402064	402065	402066	402067	402068	402069	402070	402071	402072	402073	402074	402075	402076	402077	402078	402079	402080	402081	402082	402083	402084	402085	402086	402087	402088	402089	402090	402091	402092	402093	402094	402095	402096	402097	402098	402099	402100	402101	402102	402103	402104	402105	402106	402107	402108	402109	402110	402111	402112	402113	402114	402115	402116	402117	402118	402119	402120	402121	402122	402123	402124	402125	402126	402127	402128	402129	402130	402131	402132	402133	402134	402135	402136	402137	402138	402139	402140	402141	402142	402143	402144	402145	402146	402147	402148	402149	402150	402151	402152	402153	402154	402155	402156	402157	402158	402159	402160	402161	402162	402163	402164	402165	Run1a.ATCC1002MOCK	Run1a.No	Run1a.Soil	Run2a.ATCC1002MOCK	Run2a.No	Run2a.Soil	Run2b.ATCC1002MOCK	Run2b.No	Run2b.Soil	Run2c.ATCC1002MOCK	Run2c.No	Run2c.Soil	Taxonomy
OTU17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	92	0	0	169	0	0	52	0	0	GS|99.8|U01330_S000469058;k:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales,f:Helicobacteraceae,g:Helicobacter;
OTU19	0	0	0	0	0	0	0	0	3	10	27	20	3	12	0	0	1	4	0	8	4	11	1	15	0	0	21	61	1	21	34	37	2	2	1	17	18	24	33	19	5	4	0	3	2	5	0	0	0	2	0	2	0	0	0	0	0	0	1	1	3	8	0	2	11	46	0	1	1	6	0	5	51	33	72	50	44	23	1	0	2	8	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	169	240	113	216	36	31	79	109	90	165	42	97	27	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	0	0	55	107	63	123	0	5	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	SS|0.9900|HG531388_S004075871;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	105	0	0	130	0	0	61	0	0	GS|100.0|AB023574_S000011437;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus;
OTU22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	119	0	0	113	0	0	120	0	0	37	0	0	GS|100.0|AF519171_S000008742;k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus;
OTU26	3	0	1	0	10	26	1	0	10	24	29	28	13	47	4	1	3	6	0	16	28	57	14	40	5	11	26	35	11	15	23	53	3	17	8	69	37	67	271	168	28	76	9	9	60	79	4	5	1	14	4	16	0	1	0	0	0	0	5	10	9	39	21	33	65	153	4	16	6	12	7	28	27	38	24	21	10	24	1	4	11	8	0	10	0	1	5	10	4	16	0	4	3	3	0	0	0	2	3	2	0	14	0	1	3	2	8	2	0	8	1	0	1	0	0	3	4	5	0	1	1	0	1	2	1	1	0	4	3	2	0	1	2	2	3	1	1	0	1	0	0	2	1	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	228	109	65	129	59	110	49	97	97	122	64	191	158	237	5	5	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	4	1	11	0	0	18	8	7	10	41	87	159	211	1	5	0	1	0	0	0	4	0	0	8	0	0	4	0	0	4	0	0	2	SS|0.9400|HG531388_S004075871;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	0	466	0	0	404	0	0	319	1	0	GS|100.0|D83363_S000413964;k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Staphylococcaceae,g:Staphylococcus;
OTU31	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	257	0	0	0	0	0	0	2	0	0	10	15	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	SS|0.9600|AJ535710_S000351835;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
OTU36	0	0	0	0	1	0	0	0	4	85	3	2	11	39	0	5	7	21	2	41	5	15	2	24	0	3	1	5	9	18	3	6	10	108	8	37	9	15	41	29	5	6	19	5	19	11	2	2	1	6	24	11	9	5	2	54	10	4	1	3	2	1	4	20	8	8	6	171	16	86	15	291	4	2	2	0	4	0	3	1	10	4	0	6	6	1	0	0	1	0	9	22	5	1	1	0	0	2	0	0	0	1	0	2	2	1	0	4	4	31	1	1	0	6	0	2	11	1	0	0	2	0	8	2	2	1	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	4	12	3	3	15	9	4	6	1	4	8	15	0	2	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	5	0	3	0	2	0	0	1	3	0	2	6	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	SS|0.9700|AJ535710_S000351835;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
OTU37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	37	0	0	54	0	0	56	0	0	GS|100.0|AB042288_S000264635;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Propionibacteriaceae,g:Propionibacterium;
OTU38	0	0	0	0	0	0	0	0	200	243	1	0	10	9	1	0	1	0	48	25	0	0	1	0	6	3	0	0	1	0	0	0	140	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	25	0	1	0	0	0	0	0	0	0	0	5	4	1	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	2	0	4	0	0	10	4	5	10	3	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	6	1	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|AJ535710_S000351835;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
